ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1623801600,2021-06-16 05:30:00,16,6,2021,5,30,0,175.16,166.57,177.31,164.23,761479.45263
1623888000,2021-06-17 05:30:00,17,6,2021,5,30,0,166.56,167.08,173.4,162.81,559434.62367
1623974400,2021-06-18 05:30:00,18,6,2021,5,30,0,167.13,156.34,167.43,151.2,800699.30384
1624060800,2021-06-19 05:30:00,19,6,2021,5,30,0,156.33,152.49,160.88,152.31,523073.02283
1624147200,2021-06-20 05:30:00,20,6,2021,5,30,0,152.51,154.88,156.18,143.75,611253.37603
1624233600,2021-06-21 05:30:00,21,6,2021,5,30,0,154.87,124.46,155.5,123.91,1492819.3793
1624320000,2021-06-22 05:30:00,22,6,2021,5,30,0,124.38,119.64,133.03,104.92,2255757.11457
1624406400,2021-06-23 05:30:00,23,6,2021,5,30,0,119.69,129.1,133.75,115.49,1020444.64312
1624492800,2021-06-24 05:30:00,24,6,2021,5,30,0,129.13,134.58,137.36,123.71,660335.54019
1624579200,2021-06-25 05:30:00,25,6,2021,5,30,0,134.59,125.0,138.45,124.31,764515.33892
1624665600,2021-06-26 05:30:00,26,6,2021,5,30,0,125.03,126.89,129.44,118.67,871924.09227
1624752000,2021-06-27 05:30:00,27,6,2021,5,30,0,126.81,132.6,132.67,124.66,573388.24688
1624838400,2021-06-28 05:30:00,28,6,2021,5,30,0,132.57,137.69,139.55,129.89,703645.47159
1624924800,2021-06-29 05:30:00,29,6,2021,5,30,0,137.68,144.2,149.18,137.24,898148.69711
1625011200,2021-06-30 05:30:00,30,6,2021,5,30,0,144.23,144.26,146.94,136.01,629619.41847
1625097600,2021-07-01 05:30:00,1,7,2021,5,30,0,144.31,137.02,144.31,133.99,539535.2997
1625184000,2021-07-02 05:30:00,2,7,2021,5,30,0,137.01,136.85,138.97,130.6,467041.14947
1625270400,2021-07-03 05:30:00,3,7,2021,5,30,0,136.87,140.17,141.37,134.57,351451.49767
1625356800,2021-07-04 05:30:00,4,7,2021,5,30,0,140.19,144.95,148.1,136.88,443949.92264
1625443200,2021-07-05 05:30:00,5,7,2021,5,30,0,144.96,137.71,145.03,133.84,561680.84949
1625529600,2021-07-06 05:30:00,6,7,2021,5,30,0,137.76,138.87,142.73,135.6,530800.52733
1625616000,2021-07-07 05:30:00,7,7,2021,5,30,0,138.86,137.41,142.93,136.87,520913.20131
1625702400,2021-07-08 05:30:00,8,7,2021,5,30,0,137.38,132.15,137.74,127.77,645442.57112
1625788800,2021-07-09 05:30:00,9,7,2021,5,30,0,132.11,134.58,135.85,126.0,527547.82163
1625875200,2021-07-10 05:30:00,10,7,2021,5,30,0,134.54,133.99,136.82,130.32,365844.86832
1625961600,2021-07-11 05:30:00,11,7,2021,5,30,0,133.99,134.28,136.48,132.08,324968.57149
1626048000,2021-07-12 05:30:00,12,7,2021,5,30,0,134.28,133.38,139.75,131.82,670917.62355
1626134400,2021-07-13 05:30:00,13,7,2021,5,30,0,133.32,131.44,134.61,129.35,454856.67168
1626220800,2021-07-14 05:30:00,14,7,2021,5,30,0,131.45,131.07,132.42,123.59,538916.43958
1626307200,2021-07-15 05:30:00,15,7,2021,5,30,0,131.06,125.86,133.13,121.93,494375.7243
1626393600,2021-07-16 05:30:00,16,7,2021,5,30,0,125.88,120.65,127.87,120.38,422183.01506
1626480000,2021-07-17 05:30:00,17,7,2021,5,30,0,120.66,119.95,122.92,117.68,425298.69428
